source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft
detests,d_2543_01,d_2543,"Quedo incredulo con la facilidad que se puede engañar a las autoridades de un pais,ni que decir de la tripulacion ni de las personas responsables de tal decision....",0,d_822,d_822,EM20211106,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_2543_02,d_2543,vamos que cualquier cosa que se inventen da la sensacion que en este pais todo cuela(y no hay responsabilidades de nadie),d_2543_01,d_822,d_822,EM20211106,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_2544_01,d_2544,"Están probando los fallos de seguridad que hay en España, y que no tienen control ninguno en las fronteras, ya lo están viendo por mar, estamos vendidos, no nos protegen este gobierno, vende España a trozos a los separatas por seguir en el sillón, y ningún control en las fronteras para todo extranjero, ningún país del mundo deja a su suerte a los ciudadanos, gobierna contra España y atacan a las fuerzas de seguridad y al ejército, que los deja indefensos y que no puedan actuar contra los delincuentes e invasiones",0,d_823,d_823,EM20211106,1,1,1,1,0.9526,1,0,1,1,0.7311
detests,d_2545_01,d_2545,Venite más... no es un problema.,0,d_824,d_824,EM20211106,0,0,1,0,0.2689,0,0,1,0,0.2689
detests,d_2545_02,d_2545,Ojalá fuese ese el problema.,d_2545_01,d_824,d_824,EM20211106,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_2545_03,d_2545,"El problema son las decenas de miles que entran cada día ilegalmente por tierra, mar , aire y plasma.",d_2545_02,d_824,d_824,EM20211106,1,1,1,1,0.9526,1,0,0,0,0.2689
detests,d_2545_04,d_2545,Sales a la calle y la mitad no son de aquí.,d_2545_03,d_824,d_824,EM20211106,1,1,1,1,0.9526,1,0,1,1,0.7311
detests,d_2545_05,d_2545,Invasión es la palabra.,d_2545_04,d_824,d_824,EM20211106,1,1,1,1,0.9526,1,0,0,0,0.2689
detests,d_2546_01,d_2546,Y a Puigdemont,0,d_819,d_814,EM20211106,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_2547_01,d_2547,"Menos mal que no se les ocurrió estrellar el aeroplano en la Moncloa, si no menudo pitoste,si liquidan a Sánchez es como si liquidaran a JFK,los magrebíes son la repera de ingeniosos,,,",0,d_826,d_826,EM20211106,0,1,0,0,0.2689,0,1,0,0,0.2689
detests,d_2547_02,d_2547,"Alá, al watan al Malik,,arre carallo cómo está el país.",d_2547_01,d_826,d_826,EM20211106,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_0,s_0,"El @user recuperará la ""sanidad universal"" y obligará a los españoles a pagar la sanidad a los inmigrantes ilegales URL",0,0,s_0,SP003,1,1,1,1,0.9526,1,0,0,0,0.2689
stereohoax,s_1,s_1,"El PSOE recuperará la ""sanidad universal"" y obligará a los españoles a pagar la sanidad a los inmigrantes ilegales URL",0,0,s_1,SP003,1,1,1,1,0.9526,1,0,0,0,0.2689
stereohoax,s_2,s_2,"Y los españoles dejaremos de pagar la sanidad privada , pagada con el dinero de todos los españoles",0,s_1,s_1,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3,s_3,"Una cosa os voy a decir: con el listón que se han autoimpuesto, no se va a arrimar a la política ningún profesional o empresario por cuenta propia, porque contenciosos con Hacienda acabamos teniendo todos los que tenemos algún tipo de ingreso",0,0,s_3,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_4,s_4,"De una persona que se manifiesta a favor de subvencionar la cultura, acoger inmigrantes,subir las pensiones, una sanidad universal y gratuita etc yo no esperaría que se ""escaquee"" de pagar impuestos usando artimañas ilegales.",0,s_3,s_3,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_5,s_5,"Entonces le vamos a pagar la sanidad a los inmigrantes legales e ilegales. No sólo colapsan urgencias, si no que los inmigrantes de clase alta vienen a operarse gratis. Venga gracias por joder el país un poco más @user URL",0,0,s_5,SP003,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_6,s_6,"Lo siento, pero los impuestos de 45M de personas no pueden mantener la sanidad de todo el que se le ocurra venir, y no hablo sólo de inmigrantes ilegales. Menos cuando no estamos preocupando porque no hay dinero para pagar las pensiones. Luego, se preguntan por qué gana el PP... URL",0,0,s_6,SP003,1,1,1,1,0.9526,1,0,0,0,0.2689
stereohoax,s_7,s_7,"Osea,  ahora voy a pagar impuestos para que los inmigrantes ilegales tengan sanidad universal. ¿Pero quien coño a puesto a estos subnormales en el cargo de gobierno?",0,0,s_7,SP003,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_8,s_8,"Ya es oficial: El Gobierno aprueba la sanidad pública universal, que dará sanidad gratis a los inmigrantes ilegales con el dinero de todos los españoles URL
Pues nada, a trabajar y a pagar impuestos por los ilegales. 🤷‍♂️ Las próximas elecciones ya sabemos.",0,0,s_8,SP003,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_9,s_9,"En las próximas elecciones seguiremos como estamos, jodidos",0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_10,s_10,"Hay que ser positivos, mejor ahora que sólo van a gobernar 2 años, a que lo hicieran en 2020 con 4 años por delante",0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_11,s_11,Imbéciles universales es lo que son éstos.,0,s_8,s_8,SP003,0,0,1,0,0.2689,0,0,0,0,0.0474
stereohoax,s_12,s_12,Por supuesto a costa de la tan socorrida clase trabajadora (les encanta el termino) que igual vale para un roto que para un descosido.,0,s_8,s_8,SP003,0,0,1,0,0.2689,0,0,0,0,0.0474
stereohoax,s_13,s_13,¡¡¡Que fácil hacer cosas con el dinero de los demás!!!,0,s_8,s_8,SP003,0,0,1,0,0.2689,0,0,0,0,0.0474
stereohoax,s_14,s_14,Y no hablemos del turismo quirúrgico...,0,s_8,s_8,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_15,s_15,Deberíamos hacer una huelga de impuestos. Lastima que nos los quiten antes de pagar o de cobrar la nómina.,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_16,s_16,"Si tienes un hijo de más de 22 que no trabaje (porque está en el paro, no porque no quiera) y no estudia (porque no lo puede pagar), vete preparando para la ristra de papeles que te toca hacer y que pueda ir a un centro de salud. Verás qué risa.",0,s_8,s_8,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_17,s_17,¡Está claro que nos han tomado por tontos! En ningún país europeo existen prestaciones universales y son perfectamente democráticos.,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_18,s_18,"Ayer estuve en hacienda tributando, todos españoles, por la tarde fui al centro de salud, españoles, la mitad.",0,s_8,s_8,SP003,1,1,1,1,0.9526,1,1,0,1,0.7311
stereohoax,s_19,s_19,Este gobierno está empezando a darme mucho asco.,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_20,s_20,"No tengo mucho más que añadir. Este chico lo cuenta estupendamente. Bueno, si, la sanidad NUNCA ha sido gratis, la pagamos todos, sale del IRPF y el IVA, no de tu sueldo.
URL",0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_21,s_21,Y además media Europa viniendo a atenderse gratis en la Sanidad Española.,0,s_8,s_8,SP003,1,1,0,1,0.7311,1,0,0,0,0.2689
stereohoax,s_22,s_22,"Joder pues yo más horas no puedo hacer, no doy más de mi. Y este tuit es serio",0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_23,s_23,Eres un cáncer para España. La putada es q no eres el único!😪,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_24,s_24,"España con los sociatas son un chollo para los ilegales, y los españoles a trabajar por un salario de mierda para pagarles sanidad y demás beneficios que se nos niega a los de casa. Luego la caja de la seguridad social en déficit. Sinvergüenzas.",0,s_8,s_8,SP003,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_25,s_25,1.100 millones de EUROS al año acabo de escuchar que nos va a costar. A incrementar más la billonaria deuda española.,0,s_8,s_8,SP003,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_26,s_26,Que se vengan a Andalucía...veran,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_27,s_27,"Es la única forma de sentirse buenos, limpiarse las manos y ganar a los cristianos religiosos qué hay muchos. Lo que falta es que se vistan de capirotes en Semana Santa!",0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_28,s_28,"El problema no es q puedan ir al médico,...el problema es q no hay control de entrada ni de residencia. Podrán saturar nuestro sistema sanitario siempre q en sus países no les hagan caso, cosa de lo más habitual",0,s_8,s_8,SP003,1,1,1,1,0.9526,1,0,0,0,0.2689
stereohoax,s_29,s_29,me cago en la puta sanidad universal!,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_30,s_30,Sin la menor duda que los de Sierra Morena siglo XIX angelitos comparados con las alimañas politico-sociales que desde el Gobierno pretenden saquear a todos los españoles para enriquecer a protegidos ilegales.,0,s_8,s_8,SP003,1,1,1,1,0.9526,0,1,0,0,0.2689
stereohoax,s_31,s_31,"He tenido que costearme una sociedad médica, porque la cita para un especialista era para dos meses y medio.
Llevo 45 años cotizados.",0,s_8,s_8,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_32,s_32,"No veo nunca vuestros twits de cuando rescatamos a los ricos con nuestro dinero, banca, empresas, autopistas y si por ser humanos. Aquí los buenos cristianos",0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_33,s_33,Cuando se recortaba la sanidad y costaba incluso vidas ninguno de vosotros lo criticasteis. Y a salvo de un cáncer no estamos nadie,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_34,s_34,"Cuando no se invertia en I +D y todos nuestros científicos se tenían que y  hacer grandes a otros países , callabais como pu...",0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_35,s_35,Sois unos recogedores de salvado y expendedores de trigo,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_36,s_36,"Venga a gastar señores @user luego a deudas y subir impuestos para poder pagar todo, luego nos quejamos de pp por subir impuestos no me extraña si es llegar ustedes y gastar y dejar todo a 0 impresentable de presidente @user  elecciones ya",0,s_8,s_8,SP003,0,0,1,0,0.2689,0,0,0,0,0.0474
stereohoax,s_37,s_37,¿Y a alguien le extraña todo eso y lo que está por venir?  Volverán a arruinar España como ya hizo homólogo socialista,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_38,s_38,Madre Mia....que mal pinta esto...parecemos los tontos de Europa..,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_39,s_39,Pedrito menudo destrozo estas haciendo tolai,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_40,s_40,"Sr Sánchez, hasta los inmigrantes legales,q pagan sus impuestos, están d acuerdo en:
Quién no tiene obligaciones,no puede tener derechos, nos llevará d nuevo a la ruina
Llevo 37 años cotizados,esa es mi obligación,no renunciaré a mi paga d jubilación,ese es mi derecho",0,s_8,s_8,SP003,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_41,s_41,"Incluidos los 1000 que, sólo ayer, llegaron a las costas andaluzas.
Y a ese ritmo TODOS los que vayan llegando.
Pero no hay dinero para pagar las pensiones... que nos iban a pagar éstos.",0,s_8,s_8,SP003,1,1,1,1,0.9526,1,1,0,1,0.7311
stereohoax,s_42,s_42,"Manda cojones, por pertenecer al ejercito, tienes el ISFAS, si se te ocurre aparecer por la seguridad social, primero por la visita te mandan una factura que mete miedo y luego te amenazan por si no consigues que se la paguen, pero si vienes de fuera no hay problema",0,s_8,s_8,SP003,1,1,1,1,0.9526,1,0,0,0,0.2689
stereohoax,s_43,s_43,Se nos va a hacer eterno hasta que lleguen las próximas elecciones. 😠,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_44,s_44,Lo veo perfecto,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_45,s_45,Ya estas trabajando para pagar la Iglesia las autopistas rescatadas para pagar a los bancos al castor de Florentino......,0,s_8,s_8,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_46,s_46,No estoy de acuerdo en esta medida populista pero es lo que esta sucediendo en Europa con la inmigración. Aquí en España tanto la derecha como la izquierda en este tema han seguido las directrices de Bruselas favorable a la inmigración descontrolada.,0,s_8,s_8,SP003,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_47,s_47,"No veo yo que se hable mucho de que a partir de ahora, todos los españoles vamos a pagar la sanidad a los inmigrantes ilegales. Sanidad pública universal para todos, fuera las concertinas de la valla de Ceuta y Melilla (que puso Zapatero) y ayudas y dinero para todos.",0,0,s_47,SP003,1,1,0,1,0.7311,0,0,0,0,0.0474
stereohoax,s_48,s_48,"El Gobierno dará sanidad gratis a todos los inmigrantes ilegales, “gracias a nuestros impuestos”.
Mientras, para pagar la extra de julio a nuestros pensionistas, ha pedido un préstamo al Tesoro.
#FronterasSeguras
#VOXAlCongreso
URL vía @user",0,0,s_48,SP003,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_49,s_49,gasto y más gasto y más impuestos,0,s_48,s_48,SP003,0,0,1,0,0.2689,0,0,0,0,0.0474
stereohoax,s_50,s_50,"Son unos irresponsables! #EleccionesYA #SánchezNoMeRepresenta
#SánchezPresidenteNoElecto
#EspañaLoPrimero",0,s_48,s_48,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_51,s_51,"Oscuridad para tu casa y luz para los de fuera, socialismo populismo y chavismo,  la misma mierda.",0,s_48,s_48,SP003,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_52,s_52,"Ya estamos hartos de este cuento. Siempre igual, llega la izquierda comunista y regala nuestro dinero.",0,s_48,s_48,SP003,0,0,1,0,0.2689,0,0,0,0,0.0474
stereohoax,s_53,s_53,"RECETA PARA COCTEL XENOFÓBICO
- Toma una medida de ""Un ilegal tiene los mismos derechos que tú, pero sin pagar impuestos"".
- Añade una medida de ""Que entren todos""
- Agita bien, y ya tienes un partido anti-inmigración a la europea
- Servir bien caliente
URL",0,0,s_53,SP003,1,1,1,1,0.9526,1,1,0,1,0.7311
stereohoax,s_54,s_54,"Y, los españoles pagando toda la vida los impuestos y seguimos pagando el copago. URL",0,s_53,s_53,SP003,1,1,1,1,0.9526,1,1,0,1,0.7311
stereohoax,s_55,s_55,"-Señor Sánchez ,la seguridad social esta en quiebra.¿Que medidas tomara?
-Darsela gratis a todo el mundo
-Brillante!!",0,s_53,s_53,SP003,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_56,s_56,"Venid y vamos todos
Con flores al guapeeeras
Con flores al guapeeeras
Que padre nuestro es",0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_57,s_57,"Apuntado. Ahora intento hacer el coctel de ""no hay pensiones; sanidad pública para tutti il mondo"" y ni un pensionista en la calle.",0,s_53,s_53,SP003,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_58,s_58,es el único que llama a las cosas por su nombre,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_59,s_59,Resumiendo: definición de #efectollamada.,0,s_53,s_53,SP003,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_60,s_60,"No es solo irresponsabilidad política. Son señores a quienes se les ha confiado gobernar y administrar el dinero de los ciudadanos, los que ahora traicionan y desprecian los derechos de quienes les han puesto ahí.",0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_61,s_61,"Venimos padeciendo en consultas, urgencias y hospitales públicos de toda España, falta de médicos, enfermeras, ambulancias, quirofanos, camas, además meses de espera para pruebas médicas, operaciones y rehabilitación. Ahora la sanidad pública que tendremos será tercermundista.",0,s_53,s_53,SP003,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_62,s_62,"Todos estos pijopogres tienen sanidad privada y mientras están en sus cargos no hacen listas de espera, todo para ellos por la cara, y a los Españoles nos tienen crujidos a impuestos, las pensiones a tomar por culo",0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_63,s_63,"Que bueno es Pedro y sus ministras, Seguridad Social 76.000 millones € en números rojos, un año para operar en trauma. Pensiones 10.000 millones € de prestamo para pagar extra de julio. Pero nada todo gratis que paga España, y si no tenemos, a pedir.",0,s_53,s_53,SP003,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_64,s_64,"Fuera concertinas fuera fronteras, hay que ser humanitarios, que venga todo el mundo que para eso somos un país rico y lo que  sobra es dinero, sobre todo cuando no es de uno",0,s_53,s_53,SP003,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_65,s_65,Vaya tela...hacia dónde vamos? Hacia el precipicio!,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_66,s_66,Y yo con infarto y un stem puesto buscandome la vida,0,s_53,s_53,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_67,s_67,"Si en España queremos tener una esperanza de no sucumbir a la invasión, necesitamos a VOX en el Congreso.",0,s_53,s_53,SP003,1,1,1,1,0.9526,0,1,0,0,0.2689
stereohoax,s_68,s_68,Me pregunto por qué el objetivo principal de este gobierno es arruinar España y fomentar la inmigración ilegal hasta conseguir nuestra colonización? A quién nos ha vendido?,0,s_53,s_53,SP003,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_69,s_69,"1 No es racismo ni xenofobia, es sentido comun y que a uno no lo tomen por tonto. Si yo pago por un servicio quiero que se me preste ese servicio. Me da igual si despues de atenderme a mi atienden a alguien que no lo haya pagado pero que me atiendan.",0,s_53,s_53,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_70,s_70,Así q el español trabajamos y nos descuentan para la sanidad;emigrante con todos sus derechos; ayuda familiar; casa etc lo q no tiene el ciudadano español; mal pagados y no tenemos derecho a vivienda; tenemos q emigrar y tendremos más derechos q ser español,0,s_53,s_53,SP003,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_71,s_71,Y luego en Europa se preguntan porqué proliferan partidos anti inmigración y de extrema derecha.,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_72,s_72,"Mejor nos garantice la asistencia a los españoles, Aquí en Cataluña,, LLoret de Mar no atienden a domicilio a los enfermos cuando sufren un problema, dicen que nosotros tenemos que ir al lugar donde se encuentran.aunque sea un amago de infarto , o grave subida de tensión.",0,s_53,s_53,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_73,s_73,"Cuanto costará a los ciudadanos la ""decencia política"" del Psoe....cuanto más subiran los impuestos?.",0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_74,s_74,"Don Luis, estar en contra de todo eso no es xenófobo. Hay muchos partidos en Europa que se les llama xenófobos pero en realidad es que están en contra de eso, no por qué odien a tal o cual raza.",0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_75,s_75,"Con listas de espera sanitarias a rebosar, en lugar de poner los medios para cribarlas y reducirlas a la mínima expresión, ahora van a aumentarlas hasta el infinito con los nuevos llegados. Desatención sanitaria para todos, el nuevo mantra socialista",0,s_53,s_53,SP003,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_76,s_76,"Si no tuvieramos que pagar lo españoles viendo como se dilapidan el dinero ayudando a los amiguetes pagándoles a ellos los edificios en ,alquiler, en lugar de hacerlos directamente , tendríamos mejor asistencia sanitaria.
URL",0,s_53,s_53,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_77,s_77,Seguidamente va a reventar. Apretando mucho las tuercas,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_78,s_78,"Nadie va a hablar de números???, del máximo posible, del límite máximo, de la máxima capacidad de acogida, del coste presente, de los costes futuros, de las viviendas necesarias, de la capacidad de carga, de los impuestos necesarios, del coste por persona y mes, del coste total??",0,s_53,s_53,SP003,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_79,s_79,"Que yo haya cotizado toda una vida a la seguridad social miles y miles de pesetas y de euros y que ahora cualquier ilegal tenga la misma asistencia sanitaria que yo sin haber aportado ni un céntimo a la S Social, me repatea. Esto sólo ocurre con el fraudulento gobierno del @user",0,s_53,s_53,SP003,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_80,s_80,Anti inmigración ilegal. No me parece mal que quieran proteger los intereses de los ciudadanos ni tampoco xenófobo.,0,s_53,s_53,SP003,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_81,s_81,ZPEDRO Sánchez nos conducirá al rescate de Europa,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_82,s_82,"Lo que en realidad es xenófobo, es que siendo yo inmigrante legal, la izquierda me llame nazi solo por ser ucraniana. Es diferente a que se entre ilegalmente y encima se den ventajas por encima de los ciudadanos. Es muy clara la diferencia.",0,s_53,s_53,SP003,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_83,s_83,"Un partido de gente que está en el día a día. Que paga sus impuestos y se ve relegada en colegios, hospitales, ayudas, etc...",0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_84,s_84,Estos personajes son los que nos están haciendo xenófobos. A ellos con su hipocresía hay que agradecerselo.,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_85,s_85,A mi me encantaría que la sanidad universal la pagaran todos los votantes del psoe... Veríamos cuanto dura.,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_86,s_86,"Dicen ""algunos""q este gobierno ha venido para ""durar"".... Esperemos q no, q triunfe la sensatez y se convoquen elecciones,  pq al paso q van ¡¡nos arruinan!! ""en dos dias"", como hizo Zapatero ... ¡¡Q peligro tiene la izquierda!!!!",0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_87,s_87,"Y porque la portavoz da la rueda de prensa que parece que nos está corrigiendo a todos por haber sido malos?
Es insufrible ese tono de voz.",0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_88,s_88,De crecimiento exponencial si además añades subida de impuestos por el café para todos,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_89,s_89,Justo esto es lo que traen estos pijiprogres URL,0,s_53,s_53,SP003,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_90,s_90,Pues dale gracias a Dios para que nunca estés en situación de ilegal...,0,s_53,s_53,SP003,1,1,0,1,0.7311,1,1,0,1,0.7311
stereohoax,s_91,s_91,Un partido antiinmigración totalmente justificado,0,s_53,s_53,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_92,s_92,El dinero público no es de nadie. Ya lo dijo Calvo.,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_93,s_93,"Siempre lo digo, el trabajo que no haga la social democracia con suavidad y tacto, pero haciéndolo, lo hará la ultraderecha a las bravas y con la gente ya cabreada al máximo.",0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_94,s_94,"No lo veo bien, se van a cargar entonces la seguridad social. Ya de por si, hay un gran agujero que cuesta que vaya empequeñeciendo, al final no quedará nada.",0,s_53,s_53,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_95,s_95,Y pensar que algo tan obvio no esta al alcance de todos... Yo estoy a favor de la libre inmigracion (sin control) pero no de que un asturiano o murciano financie mi vida o la de otro. Defender ambas cosas al mismo tiempo demuestra una profunda estupidez,0,s_53,s_53,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_96,s_96,"A los servicios que cuestan dinero no se les puede llamar ""universales"", porque eso lo pagamos los que nos deslomamos cada día, bienvenidos los inmigrantes que vienen a trabajar, a integrarse y a respetar nuestra sociedad feminista, libre, respetuosa y diversa",0,s_53,s_53,SP003,1,1,1,1,0.9526,1,1,0,1,0.7311
stereohoax,s_97,s_97,"Hay que ser muy mala gente para dar una orden así, mientras nos amenazan con el copago ,hacen a los jubilados pagar sus medicinas y nos recomiendan contratar seguros privados,",0,s_53,s_53,SP003,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_98,s_98,Mientras nos suben los impuestos a los españoles para pagarle la sanidad a todos los parásitos universales,0,s_53,s_53,SP003,1,1,1,1,0.9526,0,1,0,0,0.2689
stereohoax,s_99,s_99,Y los recortes quien los sufrimos ?? Los que hemos pagado impuestos toda la vida.,0,s_53,s_53,SP003,1,1,1,1,0.9526,1,1,0,1,0.7311
stereohoax,s_100,s_100,"Hola, aquí la verdadera izquierda, lamento tu experiencia con la falsa izquierda. Discriminar por nacionalidad no es de izquierdas. Pero:
- Los inmigrantes no tienen más derechos que los españoles
- Eso es desinformación xenófoba
- A lo mejor te llamaron nazi por decir cosas así?",0,s_82,s_53,SP003,0,1,0,0,0.2689,0,0,0,0,0.0474
stereohoax,s_101,s_101,"Es por muchas cosas, pero entre otras por un asunto de ""salud pública"". Catetos.",0,s_53,s_53,SP003,0,0,1,0,0.2689,0,0,0,0,0.0474
stereohoax,s_102,s_102,En Francia fue Hollande quien se las apañó para aupar a FN casi a la presidencia (que se llevó un tal Macron)... A ver a quien pone en solfa D.@user !,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_103,s_103,Y yo pagando la seguridad social durante mas de 38 años. Si lo llego a saber me hago ilegal,0,s_53,s_53,SP003,1,1,1,1,0.9526,1,1,0,1,0.7311
stereohoax,s_104,s_104,Perdona pero ese partido en España lleva varios años y no se ha fundado ahora por las políticas del psoe. Se llama VOX.,0,s_53,s_53,SP003,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_105,s_105,"Falta...
- Cambiar ley electoral para que puedan votar

Así la izquierda se perpetua en el poder",0,s_53,s_53,SP003,1,1,0,1,0.7311,1,1,0,1,0.7311
stereohoax,s_106,s_106,Lo de los refugiados es un auténtico drama al igual que los españoles que viven en la pobreza o son echados de sus viviendas por no poder pagar. El trato es el mismo?,0,s_53,s_53,SP003,0,1,0,0,0.2689,0,1,0,0,0.2689
stereohoax,s_107,s_107,Donde dice que querer que NO haya inmigración ilegal es xenofobia??,0,s_53,s_53,SP003,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_108,s_108,"Nuestro estado llamado del bienestar, es así porque se aporta dinero de ""todos"" para que se mantenga y tampoco se mantiene porque gastamos más que lo que aportamos = deuda pública.
No hay problema, 500€ más al año cada ciudadano por cada inmigrante, y solucionado.",0,s_53,s_53,SP003,1,0,0,0,0.2689,1,0,0,0,0.2689
