comment_id,bt_text,bt_parent_text,bt_root_text,bt_hoax
s_2997,"Jpmny, veo que eres un mediocre wmpresario, o un empleado muy lelo.","¿Y cree que contratar y despedir en el resto de Europa es menos flexible que en España? Vea si descubre que la reforma de Rajoy fue bienvenida por la UE y que a medida que el gobierno se acerca con un cambio en la flexibilidad, se queda sin dinero de rescate.","Pero, sí, el despido es más barato, y más fácil, y la contratación es mucho más flexible. No sé si usted sabía. O usted piensa por qué el empleador no quiere derogarlo, ah no que sólo piensan en la eficiencia.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_2998,"Si los políticos están entre esos 20 millones, estamos mucho menos ocupados, no traes nada, más bien lo contrario.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_2999,"Algunos trabajan parcialmente. En el caso de mi hermana, la automoción, se debe a la falta de microchips, no a la pandemia. Tome nota.","Por cierto... Llamar a lo menos ""histórico"" desde que fueron lanzados en la pandemia (el año pasado) ya es una broma de pvto!!","Los resultados de la EPA se publican más de un mes y medio después del trabajo de campo. Es decir, son datos de agosto/principios de septiembre. No desde el final. #DENADA",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3000,"No puedo hacer nada, como mencioné antes, no tenemos derecho a eliminar el desempleo y no tengo más ingresos de los que gano. He estado buscando otra casa durante años pero nadie te paga el smi.",,"No puedo hacer nada, como mencioné antes, no tenemos derecho a eliminar el desempleo y no tengo más ingresos de los que gano. He estado buscando otra casa durante años pero nadie te paga el smi.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3001,Dato mata la historia.,"Y te has olvidado de decir que España ha vuelto a ganar la Copa del Mundo. No puedes decir más tonterías, cuentas públicas que el gobierno no cree, estadísticas y datos tan maquillados como la CEI. Es todo una broma para los acólitos. Es una locura.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3002,"El mayor progreso social en este país ha venido de la izquierda: el matrimonio homosexual, el aborto, la licencia de paternidad, el aumento del SMI, la igualdad entre hombres y mujeres, y una larga etcétera... No todos son euros...",,"El mayor progreso social en este país ha venido de la izquierda: el matrimonio homosexual, el aborto, la licencia de paternidad, el aumento del SMI, la igualdad entre hombres y mujeres, y una larga etcétera... No todos son euros...",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3003,"Disculpe, ¿qué es un arto?","Si los políticos están entre esos 20 millones, estamos mucho menos ocupados, no traes nada, más bien lo contrario.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3004,"Tu concepto de ""otra mujer"" implica qué clase de persona eres, la izquierda cambió de propiedad por la libertad de la mujer, pero no sabías...","Ls Izmierda es menos pro-humano en abortos y matar abuelos.. entonces muy de acuerdo. La vida realmente no le importa una mierda, es sólo la postura y rencor contra algo que no entienden por su mediocridad, que otros triunfan.",Hablemos del liberalismo cuando se vote la eutanasia...,Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3005,"Es irónico, ¿no?",Finalmente una ministra que hace su trabajo excelentemente. Muchas gracias.,"Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3006,"Otro idiota, tienes 33 años, te vas a ir a la mierda.","Disculpe, ¿qué es un arto?","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3007,1/ reduce el desempleo 2/ reduce 3/ J.O.D.E.T.E.,"¿Pero qué dices? JAJAJAJAJA, estoy encantado de que la tasa de desempleo haya bajado, pero no es cierto. Eso es lo que critico. 1) que los datos se hayan vuelto falsos y 2) que sea incoherente. O hay inseguridad laboral y hay una necesidad de derogación o simplemente hay recuperación y no hay necesidad.","Bajando por la parada, tirititi, para joder las obras, que no va a subir, que es lo que te gustaría rasgar como perros, traralala",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3008,Sanfadao. URL,"Disculpe, ¿qué es un arto?","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3009,Un alvisero... ¿te gustan las ardillas?,Cualquier mentira que quieras oír es lo suficientemente buena para que te quedes en tu burbuja. Entonces la vida te abofetea y ni siquiera sabes de dónde vino la mierda. Es suficiente para explicarte lo que significa una ARTE y para que la deuda pública sea el 120% del PIB.,Cualquier mentira que quieras oír es lo suficientemente buena para que te quedes en tu burbuja. Entonces la vida te abofetea y ni siquiera sabes de dónde vino la mierda. Es suficiente para explicarte lo que significa una ARTE y para que la deuda pública sea el 120% del PIB.,Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3010,"No será por la reforma de Rajoy. Además de los despidos por enfermedad, el ministerio debería haber prohibido ERES en empresas CON BENEFICIOS, como CAIXA. ¿Por qué no se ha hecho ya? ¿Y por qué ERES se grava a las empresas?","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3011,"Si no se lo explicas con un dibujo para la tos, no creo que lo entienda.","¿Qué tendrá que ver la EPA con conocer a las personas que están en ERTE y que desde la seguridad social dando un botón en el ordenador te dice en este momento? Hazme saber que la EPA, como su nombre dice es una ""encuesta"" de allí sus retrasos, pero los datos son los datos.","Los resultados de la EPA se publican más de un mes y medio después del trabajo de campo. Es decir, son datos de agosto/principios de septiembre. No desde el final. #DENADA",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3012,"El empleo público, sabes que el tuyo no cuenta, ¿verdad?","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3013,"Prototipo del Espécimen del Votante Sanchista del programa, Gran Hermano Macarra, Faltón, Ignorant, arrabalero y bloqueado de ya","Aprende las reglas básicas de las matemáticas antes de empezar a distribuir vainas, mononeuronal. Eugene miente a tu cara mezclando datos y lamiendo sus huevos.","Aprende las reglas básicas de las matemáticas antes de empezar a distribuir vainas, mononeuronal. Eugene miente a tu cara mezclando datos y lamiendo sus huevos.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3014,"Por mucho que te enfades y apretes los puños muy fuerte, la realidad es lo que es. Ni siquiera con 100 mentiras diciendo que la mejora del desempleo se debe al empleo público engañarás a cualquiera.","Por favor, mire los empleos públicos que se han creado desde 2018 y luego dígame qué falsedad estoy diciendo. Tampoco estoy mintiendo cuando digo que hay un 14% de desempleo. Es más, me quedo corto. Y no están contando el ARTE y los autónomos sin actividad.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3015,"Poner en un artículo de opinión de un periódico llamado ""libre mercado"" para confrontar los datos oficiales de la EPA, es absolutamente ridículo de su parte.","Esta es la realidad, el empleo público y el ERTE.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3016,"Con un aumento del 4,46% en el empleo privado y del 4,40% en el empleo público, el peso del empleo público se está reduciendo del número total de trabajadores, y el peso del empleo privado está aumentando. O para leer algunos datos masculinos.","Este es el problema de tratar de hacer que un analfabeto económico vea que estos datos son malos. El sector privado debería crecer a un ritmo mucho más alto que el sector público, no al mismo nivel. Les animo a buscar por qué, pero les doy una pista: no es sostenible para LP","Este es el problema de tratar de hacer que un analfabeto económico vea que estos datos son malos. El sector privado debería crecer a un ritmo mucho más alto que el sector público, no al mismo nivel. Les animo a buscar por qué, pero les doy una pista: no es sostenible para LP",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3017,4.46% es más de 4.40%. Es de Barrio Sesamo.,"Decir que el empleo privado ha crecido más creciendo un 0,06% más, porque como he dicho al otro, usted es un analfabeto económico.El crecimiento del empleo público en este país (sobredimensionado) debería ser 0% o negativo.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3018,"Un crecimiento del 0% en el empleo público significa que las bajas y jubilaciones de médicos, enfermeras, maestros o policías no están cubiertas. Un crecimiento negativo significa enviar a miles de maestros, médicos, enfermeras o policías a las calles.",4.46% es más de 4.40%. Es de Barrio Sesamo.,"Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3019,"El número de empleados públicos debería aumentar sustancialmente, ya que España está por debajo de la media de la OCDE. Noruega, por ejemplo, tiene el doble de empleados públicos que España.","Un crecimiento del 0% en el empleo público significa que las bajas y jubilaciones de médicos, enfermeras, maestros o policías no están cubiertas. Un crecimiento negativo significa enviar a miles de maestros, médicos, enfermeras o policías a las calles.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3020,"Es curioso que en medio de la crisis energética, las desgravaciones fiscales y el turismo internacional en horas bajas haya más empleo.","En el tercer trimestre de 2020 acabamos de salir de un bloque de cipollo que no se puede comparar ningún dato con el de esa época. Sin embargo, lo que es innegable ahora es que hay más empleo que antes de 2008 tanto como le duele.","En el tercer trimestre de 2020 acabamos de salir de un bloque de cipollo que no se puede comparar ningún dato con el de esa época. Sin embargo, lo que es innegable ahora es que hay más empleo que antes de 2008 tanto como le duele.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3021,Un “ministro” tiene el trabajo de servir y no mentir.,Finalmente una ministra que hace su trabajo excelentemente. Muchas gracias.,"Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3022,"Para hablar de recuperación, ya no digo justa, con 3 millones y medio de desempleados, aún más de 2019 y con el 33% de desempleo en niños menores de 25 años, me parece una broma.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3023,El aumento del 0% se cubre si no disminuye,"Un crecimiento del 0% en el empleo público significa que las bajas y jubilaciones de médicos, enfermeras, maestros o policías no están cubiertas. Un crecimiento negativo significa enviar a miles de maestros, médicos, enfermeras o policías a las calles.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3024,"No, no se cubren a sí mismos, entre otras cosas porque cada año se jubilan más profesionales que el anterior, lo que es lógico porque se acerca el retiro de la generación del baby boom.",El aumento del 0% se cubre si no disminuye,"Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3025,Nunca voy a defender el PSOE.. son lo mismo que el PP. No hay nada nuevo. Vea si usted es ignorante que usted piensa que el PSOE es de izquierda y por lo tanto lo defiendo. Sólo los que tienen poca capacidad intelectual creen que la mentira grosera.,"Por no hablar de los GAL. Si usted vive desinformado entonces usted comete estos resbalones, el PSOE tiene todo tipo de crímenes y los que están saliendo.",Hahahaja es que con el PP éramos mejor URL,Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3026,"Hahahahaha, por favor, antes de lanzar algo como eso para comparar tienes que mirar un poco más allá. Te gusta dejar ir el discurso progresista. Noruega tiene empresas estatales que dan beneficios, no son déficit, entre otras cosas debido a los recursos naturales que tienen","El número de empleados públicos debería aumentar sustancialmente, ya que España está por debajo de la media de la OCDE. Noruega, por ejemplo, tiene el doble de empleados públicos que España.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3027,Y en España podría ocurrir lo mismo si hubiera voluntad política para apostar por ello.,"Hahahahaha, por favor, antes de lanzar algo como eso para comparar tienes que mirar un poco más allá. Te gusta dejar ir el discurso progresista. Noruega tiene empresas estatales que dan beneficios, no son déficit, entre otras cosas debido a los recursos naturales que tienen","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3028,"Por cierto, ya que te gusta el noruego, también deberíamos tomar el sistema de pensiones noruego, el gasto en salud noruego, y la atención médica. Pensiones en un alto porcentaje privado.","Hahahahaha, por favor, antes de lanzar algo como eso para comparar tienes que mirar un poco más allá. Te gusta dejar ir el discurso progresista. Noruega tiene empresas estatales que dan beneficios, no son déficit, entre otras cosas debido a los recursos naturales que tienen","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3029,Con la izquierda no hay deseo de generar ganancias. Sólo aumentan el gasto y la deuda. ¿Sabes que Noruega ha disminuido el gasto el año pasado y esto? La política austera...,Y en España podría ocurrir lo mismo si hubiera voluntad política para apostar por ello.,"Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3030,"Eso es lo que el progreso te ha criticado tanto, gastando menos, ¿qué hacen las cosas en Noruega?",Con la izquierda no hay deseo de generar ganancias. Sólo aumentan el gasto y la deuda. ¿Sabes que Noruega ha disminuido el gasto el año pasado y esto? La política austera...,"Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3031,"¿No le dan para llegar a que no? Si el resultado de aquellos que salen para aquellos que entran es un crecimiento de 0% significa que han sido cubiertos. Si no cubierto, sería negativo.","No, no se cubren a sí mismos, entre otras cosas porque cada año se jubilan más profesionales que el anterior, lo que es lógico porque se acerca el retiro de la generación del baby boom.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3032,¿Está tratando de decirme que las pensiones públicas deben ser eliminadas? Simplemente centrando el debate.,"Por cierto, ya que te gusta el noruego, también deberíamos tomar el sistema de pensiones noruego, el gasto en salud noruego, y la atención médica. Pensiones en un alto porcentaje privado.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3033,¿Sabes que el gobierno noruego es izquierdista?,Con la izquierda no hay deseo de generar ganancias. Sólo aumentan el gasto y la deuda. ¿Sabes que Noruega ha disminuido el gasto el año pasado y esto? La política austera...,"Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3034,"El crecimiento del 0% de los trabajadores públicos en términos de variación anual significa la contratación de los mismos empleados públicos que el año anterior. Con el aumento de las bajas cada año, está claro que las nuevas bajas no pudieron cubrirse.","¿No le dan para llegar a que no? Si el resultado de aquellos que salen para aquellos que entran es un crecimiento de 0% significa que han sido cubiertos. Si no cubierto, sería negativo.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3035,"El PSOE es un nido de corruptos y delincuentes a los que esta legislatura está aliada con Podemos, ERC, BILDU... grupos políticos de izquierda y cuán buenos zurdos han demostrado que solo les importa coger sofás y convertirse en millonarios, mear en sus votantes y enojarse.",Nunca voy a defender el PSOE.. son lo mismo que el PP. No hay nada nuevo. Vea si usted es ignorante que usted piensa que el PSOE es de izquierda y por lo tanto lo defiendo. Sólo los que tienen poca capacidad intelectual creen que la mentira grosera.,Hahahaja es que con el PP éramos mejor URL,Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3036,"Estos no saben que todos los ministros trabajan para hacer posible, la economía, la agricultura, el turismo, el exterior y el presidente, van a pensar que cuando van al extranjero para llevar a las empresas que harán turismo",,"Estos no saben que todos los ministros trabajan para hacer posible, la economía, la agricultura, el turismo, el exterior y el presidente, van a pensar que cuando van al extranjero para llevar a las empresas que harán turismo",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3037,"Ah, pero al final resulta que en 2008 hubo una crisis? Zapatero y las cejas mintieron?","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3038,"Para los folletos que usted lee. Mientras usted vota por voxcierdas, usted es fascista ya que son. Usted sigue siendo un tema simple. Que es para la única cosa que usted sirve. Vivir de rodillas obedeciendo al maestro sin contrastar nada es para lo que usted sirve. Q vida más triste que usted toma",,"Para los folletos que usted lee. Mientras usted vota por voxcierdas, usted es fascista ya que son. Usted sigue siendo un tema simple. Que es para la única cosa que usted sirve. Vivir de rodillas obedeciendo al maestro sin contrastar nada es para lo que usted sirve. Q vida más triste que usted toma",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3039,"Otro tuit lleno de datos y argumentos insulta a quienes no quieren y nunca podrán insultarme. Sus respuestas denotan que usted es una persona fallida, llena de odio y envidia que no sabe en qué mundo vive y que sólo sabe utilizar el recurso de insulto.","Para los folletos que usted lee. Mientras usted vota por voxcierdas, usted es fascista ya que son. Usted sigue siendo un tema simple. Que es para la única cosa que usted sirve. Vivir de rodillas obedeciendo al maestro sin contrastar nada es para lo que usted sirve. Q vida más triste que usted toma","Para los folletos que usted lee. Mientras usted vota por voxcierdas, usted es fascista ya que son. Usted sigue siendo un tema simple. Que es para la única cosa que usted sirve. Vivir de rodillas obedeciendo al maestro sin contrastar nada es para lo que usted sirve. Q vida más triste que usted toma",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3040,"Acabas de ser refutado por los datos que proporcionaste, sin embargo, sigues cuestionando estos datos oficiales y para ti el borracho es el que conocía los datos reales. Siempre serás un pobre bastardo resentido, una persona se hace grande reconociendo sus errores.",,"Acabas de ser refutado por los datos que proporcionaste, sin embargo, sigues cuestionando estos datos oficiales y para ti el borracho es el que conocía los datos reales. Siempre serás un pobre bastardo resentido, una persona se hace grande reconociendo sus errores.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3041,"Lo que tiene que ser ignorante ! La simplicidad del argumento de la cola de caballo las calas, no cuestionan, sólo necesitan tomar una foto de Yolanda, poner algunos rayos que salen de su culo pedos atómicos el ejército de bots que difunden spam y ya es Juana de Arco del siglo XXI","Estos no saben que todos los ministros trabajan para hacer posible, la economía, la agricultura, el turismo, el exterior y el presidente, van a pensar que cuando van al extranjero para llevar a las empresas que harán turismo","Estos no saben que todos los ministros trabajan para hacer posible, la economía, la agricultura, el turismo, el exterior y el presidente, van a pensar que cuando van al extranjero para llevar a las empresas que harán turismo",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3042,No has refutado nada. Acabo de negar lo que dices con los datos. Pero eres tan aburrido que ni siquiera sabes. ¿Necesitas que te dibuje dibujos? De la misma manera que te encuentras mejor.,"Acabas de ser refutado por los datos que proporcionaste, sin embargo, sigues cuestionando estos datos oficiales y para ti el borracho es el que conocía los datos reales. Siempre serás un pobre bastardo resentido, una persona se hace grande reconociendo sus errores.","Acabas de ser refutado por los datos que proporcionaste, sin embargo, sigues cuestionando estos datos oficiales y para ti el borracho es el que conocía los datos reales. Siempre serás un pobre bastardo resentido, una persona se hace grande reconociendo sus errores.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3043,"Vi esa foto, son las 3:00.","Lo que tiene que ser ignorante ! La simplicidad del argumento de la cola de caballo las calas, no cuestionan, sólo necesitan tomar una foto de Yolanda, poner algunos rayos que salen de su culo pedos atómicos el ejército de bots que difunden spam y ya es Juana de Arco del siglo XXI","Estos no saben que todos los ministros trabajan para hacer posible, la economía, la agricultura, el turismo, el exterior y el presidente, van a pensar que cuando van al extranjero para llevar a las empresas que harán turismo",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
