source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft,english_translation
detests,d_2063_05,d_2063,"Que Marruecos forme a sus enfermeros y se arriesguen ellos por los suyos, su cara dura es impresionante.",d_2063_04,d_341,d_341,EC20210829,1,1,1,1,0.9526,1,1,1,1,0.9526,"That Morocco should form his nurses and put them at risk for his own, his face is impressive."
detests,d_2064_01,d_2064,"Digamos las cosas como son , España es el único país del mundo que no defiende sus fronteras, están asaltando las vallas y las fuerzas de seguridad mirando, pues tienen orden del gobierno de no intervenir ¿ qué queremos?",0,d_343,d_343,EC20210829,1,1,1,1,0.9526,1,0,0,0,0.2689,"Let's say things as they are, Spain's the only country in the world that doesn't uphold its boundaries, they're raiding the fence and the security forces looking as they have an order from the government to stop interfering what do we want?"
detests,d_2064_02,d_2064,"Expulsar prácticamente no se expulsa a nadie de España, y las devoluciones en caliente, contadas con los dedos de una mano, somos el hazmerreír del mundo, aquí ancha es Castilla, se les traslada a ls Península y que cada uno vaya por dónde quiera, un país sin control ni nada que se le parezca para la inmigración.",d_2064_01,d_343,d_343,EC20210829,1,1,1,1,0.9526,0,1,0,0,0.2689,"Expand practically doesn't expel anyone from Spain, and hot returns, with his fingers at his fingertips, we are the laughing of the world, here with a broad Castile, they are moved to the Peninsula and they have each go anywhere, a country with no control or anything that looks as if for immigration."
detests,d_2064_03,d_2064,"Es lógico que todos vengan a España, saben que prácticamente en tres años se regularizaran por arraigo social , laboral etc etc porque es una regularización constante por la puerta de atrás, no lo tiene ninguna ley de extranjería de la UE.",d_2064_02,d_343,d_343,EC20210829,1,1,1,1,0.9526,0,1,1,1,0.7311,"It's logical that everyone come to Spain, they know that they have been regularized by social and employment care and so on in practically three years, because it's a constant regularization by the back door, and there's no law about EU foreigners."
detests,d_2065_01,d_2065,España (en su concepto social y político) no está lista para ningún conflicto territorial medianamente serio.,0,d_344,d_344,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Spain (and its social and political concept) isn't ready for a half-serious territorial conflict.
detests,d_2065_02,d_2065,Menos mal que estamos en Europa.,d_2065_01,d_344,d_344,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,That's a good thing we're in Europe.
detests,d_2065_03,d_2065,"El ejército, para el desfile, y para arropar niños con mantas.",d_2065_02,d_344,d_344,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"The army, for the parade and to suit up children with blankets."
detests,d_2065_04,d_2065,Las imágenes son reveladoras de lo que somos y el vecino que tenemos y que nos tiene bien cogidos por los eggs.,d_2065_03,d_344,d_344,EM20210519,0,0,1,0,0.2689,0,0,1,0,0.2689,The images are revealing what we are and the neighbor we have and have us well caught by the eggs.
detests,d_2065_05,d_2065,Buenos días y buena suerte.,d_2065_04,d_344,d_344,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Good morning and good luck.
detests,d_2066_01,d_2066,"Muy ""potito"" y lacrimogeno, no aguanto esta utopia demagogica, que si queda muy bien y sobre el papel muy humanitario, pero ¿y las consecuencias?",0,d_345,d_345,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's quite ""pootito"" and tima, I can't put up with this demagogic utopia, that if it looks great and about the very humanitarian role, but what about the consequences?"
detests,d_2066_02,d_2066,¿sabe la chica esta que no hay trabajo ni oportunidad para todos?...,d_2066_01,d_345,d_345,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,Do the girl know that there's no job or opportunity for everyone?
detests,d_2066_03,d_2066,"¿que el de la foto y otros muchos iguales sin trabajo deberan ser mantenidos por el resto?,",d_2066_02,d_345,d_345,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,that the photo and many other jobs have to be held by the rest?
detests,d_2066_04,d_2066,¿que donde comen 3 comen 4 pero no 8?,d_2066_03,d_345,d_345,EM20210519,0,0,1,0,0.2689,0,0,1,0,0.2689,That where they eat 3 they eat 4 but not 8?
detests,d_2066_05,d_2066,¿que si no tiene ayudas o trabajo tendra si o si que robar y okupar?,d_2066_04,d_345,d_345,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,That if you have no help or work will have if or if you steal and okupar?
detests,d_2066_06,d_2066,"¿que si ademas okupa el dueño del piso le debera pagar agua, luz... porque sino le denunciara por coacciones?...",d_2066_05,d_345,d_345,EM20210519,1,1,1,1,0.9526,0,1,1,1,0.7311,That if you have to pay for water and light if you have been charged with coactions?
detests,d_2066_07,d_2066,¿que las subidas de impuestos son precisamente porque cada vez hay mas gente recibiendo que dando?,d_2066_06,d_345,d_345,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,That tax increases are precisely because more and more people get to give?
detests,d_2066_08,d_2066,"...ah...y como trabajo para todos no hay, porque no lo hay... si ella tiene trabajo ¿que le pareceria perderlo para darselo al de la foto por ejemplo?",d_2066_07,d_345,d_345,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,"... and as a job for everyone there isn't, because there isn't... if she's got a job that she's gonna lose them to give them to her photo for instance?"
detests,d_2066_09,d_2066,"...cuando responda a esto con respuestas claras sin demagogia y utopia o con ""porque si"" nos entenderemos.",d_2066_08,d_345,d_345,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"... with clear responses without demagogics and utopia or with ""because"" we'll understand."
detests,d_2067_01,d_2067,Amén !!!,0,d_497,d_497,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Amen!
detests,d_2068_01,d_2068,"No hace falta que fueses hombre, podrías ser lesbiana.",0,d_522,d_522,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"No need to be a man, you could be a lesbian."
detests,d_2068_02,d_2068,El cambio sería menos traumático.,d_2068_01,d_522,d_522,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,The change would be less traumatic.
detests,d_2069_01,d_2069,"En los años 20 del siglo pasado, hace más de 100 años, ya existían este tipo de organizaciones y mira lo que han conseguido, engordar al monstruo que ahora ya nos devora.",0,d_348,d_348,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,"In the 20's of last century, more than 100 years ago, there were already these kind of organisations and look at what they have achieved, to put up with the monster that currently devour us."
detests,d_2069_02,d_2069,"Tanta ayuda y tanto cuento lo que ha derivado es que toda esta gente ya no se conforme con eso si no que quiera venir al sitio desde donde le regalan las cosas, venir a la fuente.",d_2069_01,d_348,d_348,EM20210519,1,1,1,1,0.9526,1,1,1,1,0.9526,"That's how much help and so much I have to say about what's been put up with, that all these people are no longer satisfied with that but that they have to come to the place they give them and come to the source."
detests,d_2069_03,d_2069,"La verdad es que viendo lo que se veía en las playas, para hacer teatro valen muchos de ellos, todo hay que decirlo",d_2069_02,d_348,d_348,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,"The truth is that by looking at what was seen on the beaches, to do theater they are worth many of them, we have to say everything"
detests,d_2070_01,d_2070,Hace tiempo que me borré de Cruz Roja por no estar de acuerdo con muchas de sus acciones.,0,d_349,d_349,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,I have been purging myself from Red Cross for a while because I disagree with many of his actions.
detests,d_2070_02,d_2070,Tras lo de ayer tambien he quitado la cruz de la renta para que no donen la parte correspondiente de mi irpf a ongs que fomentan el tràfico ilegal y la ocupación promovida por un rey infantiloide.,d_2070_01,d_349,d_349,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,After yesterday I have also removed the cross from the rent so that they do not donate the corresponding part of my irpf to gs that promote the illegal tripple and occupation promoted by a childish king.
detests,d_2070_03,d_2070,"Desmontemos estos chiringuitos, agujeros de dinero público y privado, que fomentan el delito.",d_2070_02,d_349,d_349,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Let's clear these public and private money holes that promote crime.
detests,d_2071_01,d_2071,de la desgracia ajena.De eso vives.,0,d_350,d_350,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,from the misfortune of others. That's what you're living from.
detests,d_2072_01,d_2072,Pues para mi que tiene un discurso de odio para todo el que no piense como él.,0,d_346,d_497,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,For me that has a hate speech for anyone that doesn't think as his.
detests,d_2072_02,d_2072,Pero lo peor de todo es el cacao que tiene con la derecha y los botellones,d_2072_01,d_346,d_497,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,But the worse thing about it's the cocoa with his right and his loot.
detests,d_2072_03,d_2072,¿de donde saca esa información tan aventurada?,d_2072_02,d_346,d_497,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,What's with that adventurous information?
detests,d_2073_01,d_2073,Pero quien paga estos artículos lacrimógenos con la única intención de manipular al ganado lanar para tragar con la inmigración.,0,d_352,d_352,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,But whoever pays these tear products with the only intention of manipulating the cattle to swallow with immigration.
detests,d_2073_02,d_2073,"Cualquiera diría que el señor Rosell esta en nomina de Soros, ¿no les da vergüenza publicar estos artículos?",d_2073_01,d_352,d_352,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"Anyone would say that Mr. Rosell's at Soros's nomina, aren't they ashamed to publish these articles?"
detests,d_2073_03,d_2073,¿No se dan cuenta de que consiguen el efecto contrario entre los lectores?,d_2073_02,d_352,d_352,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Do they realize that they have the opposite effect among readers?
detests,d_2073_04,d_2073,repasen los comentarios y reflexionen.,d_2073_03,d_352,d_352,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,review comments and reflect.
detests,d_2073_05,d_2073,"Por último un consejo, sr Rosell predique con el ejemplo y meta a uno de estos en su casa que a buen seguro habrá espacio de sobra.",d_2073_04,d_352,d_352,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"Finally an advice, Mr. Rosell, with an example and put one of these at his place that will surely have plenty of space."
detests,d_2074_01,d_2074,"¡¡¡ Que va !!!. Fijate que se le parte tanto el alma que en vez de estar en Marruecos trabajando allí en el epicentro del problema, está en España.",0,d_516,d_516,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"No way! See that his soul is broken so much that instead of being in Morocco working there at the epicentre of the problem, he's in Spain."
detests,d_2074_02,d_2074,"Como si en España no tuviesemos un sistema sanitario, Proteccion Civil o la UME.",d_2074_01,d_516,d_516,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"It's as if we have no health care system, Civil Protection or MIU in Spain."
detests,d_2074_03,d_2074,Se le cae el alma en España que uno tiene los supermercados abiertos y llenos.,d_2074_02,d_516,d_516,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,He drops his soul in Spain that one has his supermarkets open and full.
detests,d_2074_04,d_2074,"Ahora solo nos falta que nos cuente que ella tiene un Casoplón y le da pena que el resto de los pobres del planeta no tengan la suerte que ella. Lo de la Cruz Roja, otros que se lo han montado que te cagas.",d_2074_03,d_516,d_516,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"Now we just have to tell us that she's got a Ripple and she's bad that the rest of the planet's poor aren't lucky as she is. The Red Cross thing, some of them have been put up with that shit."
detests,d_2074_05,d_2074,"En España la Cruz Roja Sobra, donde hacen falta es allí donde está el origen de los problemas.",d_2074_04,d_516,d_516,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"In Spain, the Red Cross and the Red Cross have to be found where problems have been caused."
detests,d_2074_06,d_2074,Pero ella lo que le va es estar bien comida y dormir en sabanas limpias después de hacer su buena acción del día.,d_2074_05,d_516,d_516,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,But she's going to be okay with food and sleep in clean sheets after she's good at her day.
detests,d_2074_07,d_2074,No caigais en la trampadel chantaje moral de la Cruz Roja. Despertad.,d_2074_06,d_516,d_516,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Do not fall into the moral blackmail of the Red Cross. Wake up.
detests,d_2075_01,d_2075,Poneos en situación. Teneis un hijo menor y un día se te escapa de casa y te enteras que ha aparecido en Marrruecos.,0,d_492,d_492,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Put them in place. You have a minor child and one day you get out of your house and you get that she's been at Marruecas.
detests,d_2075_02,d_2075,"Pero desde Marruecos dicen que como se lo encontraron sin los padres, que se lo quedan.",d_2075_01,d_492,d_492,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"But from Morocco they say that as they found them without their parents, they have them."
detests,d_2075_03,d_2075,Imaginaos que en Marruecos además tienen una ministra que dice que los menores no son de los padres y que se lo quedan.,d_2075_02,d_492,d_492,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Imagine that in Morocco they also have a Minister who says that children are not parents and have them.
detests,d_2075_04,d_2075,Como si fuese una mascota abandonada encontrada en la calle.,d_2075_03,d_492,d_492,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Like she's an abandoned mascot found on the street.
detests,d_2075_05,d_2075,Los menores que han entrado en Ceuta no han caido del cielo ni los han encontrado flotando sin memoria en medio del oceano.,d_2075_04,d_492,d_492,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,The children who have entered Ceuta have been neither from heaven nor found floating without memory amidst the ocean.
detests,d_2075_06,d_2075,Han entrado desde Marruecos y a Marruecos hay que mandarlos.,d_2075_05,d_492,d_492,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,They have entered from Morocco and we have to send them to Morocco.
detests,d_2075_07,d_2075,"Se abre la puerta y a Marruecos, que se haga cargo de sus menores, que para eso son responsabilidad suya.",d_2075_06,d_492,d_492,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,"The door was open and Morocco, to take care of its children, who were his responsibility for that."
detests,d_2076_01,d_2076,Es que lo más gracioso es que hasta el momento España tiene su Seguridad Social pagada con impuestos.,0,d_498,d_489,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,The funny thing about this is that so far Spain has its Social Security paid with taxes.
detests,d_2076_02,d_2076,De hecho tenemos 17.,d_2076_01,d_498,d_489,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,We actually have 17.
detests,d_2076_03,d_2076,En España no nos hace falta la presencia de la Cruz Roja.,d_2076_02,d_498,d_489,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,We have no need of Red Cross presence in Spain.
detests,d_2076_04,d_2076,Porque entonces nos tendremos que empezar a preguntar si nuestros impuestos no van a la Sanidad como nos cuentan o para que sirve lo que nos gastamos en la UME o en Protección Civil.,d_2076_03,d_498,d_489,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Because then we'll have to start wondering if our taxes aren't going to Health as we're told or what's useful for what we spend on the MUS or Civil Protection.
detests,d_2076_05,d_2076,Muchas veces no nos paramos a pensar y nos movemos por inercia y caemos en la trampa sentimentaloide que usan algunos para vivir de otros.,d_2076_04,d_498,d_489,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Many times we don't stop and think and move by inertia and fall into the sentimentaloid trap some use to live with others.
detests,d_2077_01,d_2077,Que se lo lleve a su p.ta casa.,0,d_356,d_356,EM20210519,1,0,0,0,0.2689,1,0,0,0,0.2689,Take him to his place.
detests,d_2078_01,d_2078,"Solo espero que esta mujer tan admirable no lea vuestros comentarios panda de ratas, sobrais en el mundo, bien que os caía bien Franco con su guardia mora.",0,d_357,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"I just hope that this most remarkable woman doesn't read your panda comments about rats, and you have some leftovers in the world, and you liked Franco with his panda guard."
detests,d_2078_02,d_2078,La gente es carne de cañón para el monarca marroqui por el los podéis matar que le haríais un favor y os enviará más que tiene 30 millones más que le sobran,d_2078_01,d_357,d_357,EM20210519,1,1,1,1,0.9526,1,1,1,1,0.9526,People are canyon meat for the Moroccan monarch by him you can kill them that you would do them a favor and send them more that have 30 million more that have left them
detests,d_2079_01,d_2079,A mi se me cae el alma por los pobres ceutíes.,0,d_358,d_358,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,My soul's falling for the poor Ceuties.
detests,d_2079_02,d_2079,"Estos tios han pasado andando, y como mucho nadando 25 metros en agua a una temperatura estupenda.",d_2079_01,d_358,d_358,EM20210519,1,0,0,0,0.2689,1,0,0,0,0.2689,"These dudes have been walking, and at best swimming 25 meters in water at a great temperature."
detests,d_2079_03,d_2079,Que los medios como el InMundo no nos venda milongas.,d_2079_02,d_358,d_358,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,That means as Inmundo don't sell us milongas.
detests,d_2079_04,d_2079,Y los de Cruz Roja que se vayan para Marruecos a atender a los inmigrantes en origen.,d_2079_03,d_358,d_358,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,And those from Red Cross who leave for Morocco to care for immigrants at their source.
detests,d_2080_01,d_2080,"Probablemente trabajadora dice, a lo mejor si trabajará sabía lo que cuesta y no regalaría tanto.",0,d_522,d_522,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"Probably a worker says, maybe if she works she knew what she costs and she doesn't give so much."
detests,d_2081_01,d_2081,"Aquí tenemos a un ejemplo de los que asalta nuestra frontera, ropa, casa, paga y móvil para reírse de nosotros.",0,d_357,d_357,EM20210519,1,1,1,1,0.9526,1,1,1,1,0.9526,"Here we have an example of those that steamed our border, our clothes, our house, our pay and our phone to laugh at us."
detests,d_2081_02,d_2081,Ya no coge un t000nt00 más en este país.,d_2081_01,d_357,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,He doesn't get a t000nt00 more in this country.
detests,d_2082_01,d_2082,"Sí, muy humano pero no veas cómo se ríen de tí y de nosotros los sátrapas de estos países;",0,d_361,d_361,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"Yes, very human but don't you see how they laugh at you and us the Statesmen of these countries."
detests,d_2082_02,d_2082,"vé a ofrecerles financiación para crear empresas, jajajaja;",d_2082_01,d_361,d_361,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"will offer them financing to set up businesses, Jajajaja"
detests,d_2082_03,d_2082,"te dicen que les des solo subvenciones, que se las puedan ellos llevar a sus cuentas en Suiza.",d_2082_02,d_361,d_361,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"they tell you to give them only grants, they can get them to their accounts in Switzerland."
detests,d_2082_04,d_2082,"Lo sé de primera mano, en mis narices me lo han dicho.",d_2082_03,d_361,d_361,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"I know firsthand, I have been told about that."
detests,d_2083_01,d_2083,"Los ceutíes, melillenses y canarios son africanos por más que vayan de europeos, no son europeos y los restos de los primeros seres humanos da por hecho que todos venimos d allí , son más europeos los turcos que no estás zonas mirar el mapa, parece que estéis ciegos",0,d_362,d_362,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"The Ceuties, Milling and Canaries are Africans as far as they come from Europeans, they are not Europeans and the remains of the first human beings have assumed that we all come from there, more Europeans are the Turks that are not zones to look at the map, as if they are blind."
detests,d_2084_01,d_2084,Lee uno algunos de los mensajes aquí escritos y no le queda más remedio que preguntarse cómo es posible que haya tanto miserable en el mundo.,0,d_363,d_363,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Read some of the messages written here and you have no choice but to ask how there can be so much misery in the world.
detests,d_2085_01,d_2085,Se le cayó el alma y antes de que tocara el suelo ya se la había robado uno de esos.,0,d_364,d_364,EM20210519,1,1,1,1,0.9526,1,1,0,1,0.7311,He dropped his soul and before I touched his ground his heart had been stolen by one of them.
detests,d_2086_01,d_2086,¿Cuántas docenas dice que quiere que le enviemos a casa?,0,d_363,d_363,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,How many dozen say she wants us to send him home?
detests,d_2087_01,d_2087,"Ya salió Franco, si es que no lo pueden evitar, tiene que salir si o si",0,d_357,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"Franco's out, if they can't help it, they have to leave if or if"
detests,d_2087_02,d_2087,"A ver Menny en África son 1000 millones de almas, a principios del siglo XX eran solo 100 millones, es solo una cuestión de números y su población no para de crecer y crecer, en Europa no caben todos,",d_2087_01,d_357,d_357,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,"To see Menny in Africa are 1 billion souls, at the beginning of the 20th century they were only 1 billion, it's just a matter of numbers and its population doesn't stop growing and growing, in Europe they can't all"
detests,d_2087_03,d_2087,¿Cuántos tienes tu en tu casa metidos?,d_2087_02,d_357,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,How many have you got in your house?
detests,d_2087_04,d_2087,¿Puede un país endeudado como España con un pie en la quiebra y un paro crónico permitirse el lujo de mantener a esta gente?,d_2087_03,d_357,d_357,EM20210519,1,1,1,1,0.9526,1,1,1,1,0.9526,Can an indebted country like Spain with a foot in bankruptcy and chronic unemployment afford to maintain these people?
detests,d_2087_05,d_2087,"Esa mujer ""admirable"" ha hecho de el buenismo su modus vivendi, parasita del sufrimiento ajeno y este medio como otros le hacen una propaganda despreciable.",d_2087_04,d_357,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"That ""remarkable"" woman has made good his modus vivendi, a parasite of other people's suffering and this means as others make her a despicable propaganda."
detests,d_2088_01,d_2088,"Así es, que alguien tenga la necesidad de salir golpeándose el pecho por haber ayudado a otra persona, echa por tierra la intención que tuviera.",0,d_483,d_440,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's right, that someone had to get out by beating his chest for helping another person, put his intention to his ground."
detests,d_2088_02,d_2088,"El verdadero altruismo es el discreto, el que disfrutas tu a nivel interior porque sabes que haces lo correcto, sin necesidad de pregonarlo a los cuatro vientos.",d_2088_01,d_483,d_440,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"True altruism is the discreet one that you enjoy at an inner level because you know that you do the right thing, with no need to preach to the four winds."
detests,d_2089_01,d_2089,"Yo ya no sé si lo de ""el puto alma"" son palabras textuales de la moza o se lo ha inventado el becario, pero recomiendo encarecidamente la lectura de El dardo en la palabra, de Lázaro Carreter. A ambos.",0,d_368,d_368,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"I don't know if ""the fucking soul""'s words are textual words from the mozo or have been invented by the fellows, but I strongly recommend reading The Dart's word from Lazaro Carreter. Both."
detests,d_2090_01,d_2090,"La tal Luna es estudiante en practicas de un ciclo superior de integración social, casi nada.....",0,d_369,d_369,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"That Moon is a student in practice of a higher cycle of social integration, almost nothing...."
detests,d_2090_02,d_2090,vamos que su plan es vivir de esto el resto de su vida y por lo tanto para que no le falte el sustento cuanto mas vengan de estos mejor.,d_2090_01,d_369,d_369,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,let's say his plan is to live from this for the rest of his life and so that his sustenance doesn't miss the more they come from these better.
detests,d_2090_03,d_2090,En fin espero que sus vecinos Ceutíes tomen buena nota de a quien tiene por vecina.,d_2090_02,d_369,d_369,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,At last I hope his neighbours Ceuties will have a good note of his neighbor.
detests,d_2091_01,d_2091,Pues vete a ayudarles a sus paises de origen tu y todas las ong que participais en el trafico de personas,0,d_370,d_370,EM20210519,0,1,0,0,0.2689,0,1,0,0,0.2689,Then go and help their countries of origin with you and all the ong that are involved in human trafficking.
detests,d_2092_01,d_2092,"Tras leer unas decenas de comentarios, (no voy a seguir leyendo), solo queda decir que demasiados parecierais psicópatas.",0,d_371,d_371,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"After reading a few tens of comments (I'm not going to read anymore), we just have to say that far too many of you seem psychopaths."
detests,d_2092_02,d_2092,No doy crédito a tanta inmoralidad y bajeza humana.,d_2092_01,d_371,d_371,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,I don't give credit to so much human immorality and boldness.
detests,d_2093_01,d_2093,Ya están soltando los bozales a los oenegetas.,0,d_372,d_372,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,They're already tipping them to the oenegets.
detests,d_2093_02,d_2093,"Les va el garbanzo en ello con tantos nuevos pobres a los que poder sacar el jugo y cobrar por gestionar su miseria,de lo que han hecho su profesión y principal fuente de ingresos.",d_2093_01,d_372,d_372,EM20210519,1,1,1,1,0.9526,0,1,1,1,0.7311,"They have been tipppled with so many new poor people to get their juice and get paid to manage their misery, what their profession and their main source of income have been doing."
detests,d_2093_03,d_2093,Me pregunto si toda ésta dedicación la harían sin cobrar nada en sus ratos libres.Que dilema eh?,d_2093_02,d_372,d_372,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"I wonder if all this dedication would do without charging anything at his free times. What dilemma, huh?"
detests,d_2094_01,d_2094,"los únicos que sobrais sois tú y todos los que piensan como tú, sois como los romanos permitiendo que los bárbaros invadan Roma, y todos sabemos por qué cayó Roma y quien la arrasó...",0,d_357,d_357,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,"The only ones that have remained are you and all that think as you are as the Romans enabling the barbarians to invade Rome, and we all know why Rome and whoever put them down..."
detests,d_2094_02,d_2094,"En Asia gilipolleces como las tuyas ni se plantean, consideras entonces que los asiáticos sobran en el mundo??",d_2094_01,d_357,d_357,EM20210519,0,1,0,0,0.2689,0,1,0,0,0.2689,Do you think that Asians have anything to do with them?
detests,d_2094_03,d_2094,Vaya un payaso estás hecho...,d_2094_02,d_357,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,What a clown you're made...
detests,d_2095_01,d_2095,jajajaj ¿¿¿¿¿¿,0,d_360,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Jajajaj?
detests,d_2096_01,d_2096,"pero bien que te gusta llevarte sus diamantes su petróleo su litio, fosfato, gas y más y más y más por 4 duros y manteniendo sus dictaduras para que no puedan evolucionar, este es el precio que hay que pagar , esa gente busca un futuro mejor en Europa y cuando vienen aquí alguno saldrá currante otro no tanto y otros delincuentes como muchos europeos, porque en Europa hay muchos inmigrantes y seguro que no están en tu casa fantasma y si a alguno le Dan alguna ayuda es por convenios entre países y esos países tercer mundistas y cuando trabajan pagan sus impuestos como tu y yo y cualquiera y si son ilegales sin papeles ya los tendrán o sino los devolverán, tu tranquilo que españa se acerca más al tercer mundo que no al primer mundo que vais aquí de listos y te piensas que españa funciona gracias a ti, acuérdate que tus abuelos o padres fueron inmigrantes",0,d_366,d_357,EM20210519,1,1,1,1,0.9526,0,1,1,1,0.7311,"but well that you love to get their diamonds his oil his lithium, phosphate, gas and more and more and more for 4 hard and keeping their dictatorships so that they cannot evolve, this is the price that we have to pay, these people seek a better future in Europe and when they come here some will come up with something else and other criminals as well as many Europeans, because in Europe there are many immigrants and sure that aren't at your ghost house and if they give some help to them that's about agreements between countries and those third world countries and when they pay their taxes as you and I and anyone and if they're illegal without roles they'll have them and they'll have them and they'll come back to the third world that they'll have them and they'll come back to you and they'll come back to the first and they'll have them and they'll come back and they'll get them and they'll get them and they'll get them and they'll get them."
detests,d_2097_01,d_2097,"Una cosa es que la immigracion sea un problema preocupante, que lo es, y mucho, otra es ser un desalmado y no tener ni una pizca de humanidad.",0,d_376,d_376,EM20210519,1,0,0,0,0.2689,0,0,0,0,0.0474,"One thing is that immigration will be a worrying problem, and that's something else to be an despondency and have nothing but a pint of humanity."
detests,d_2097_02,d_2097,"Menudos comentarios, una ya no sabe si es maldad o es que la cabeza no les da xa mas.",d_2097_01,d_376,d_376,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"A few more comments, one doesn't know if it's bad or that his head doesn't give them more."
