source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft,backtranslated_text
stereohoax,s_3498,s_3498,"Seguro que coincidimos en todo lo malo que pueda decir del okupa.Pero en un ejercicio de seriedad,debería leer ese acuerdo y hacer sus propias anotaciones al respecto.Ha adquirido usted un grado de relevancia que le obliga a ser más responsable que nunca.
URL",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Estoy seguro de que estamos de acuerdo en todo lo malo que se puede decir sobre okupa.Pero en un ejercicio serio, usted debe leer ese acuerdo y hacer sus propias notas al respecto.Usted ha adquirido un grado de relevancia que le obliga a ser más responsable que nunca."
stereohoax,s_3499,s_3499,"La ONU desde el 2000,está acelerando el Plan Kalergi..Es mas no lo escondieron..De políticas de Familia nada..De importar ilegales sin preparación y con otra cultura/religión todo.",0,s_3291,s_3291,SP036,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,La ONU desde el año 2000 está acelerando el Plan Kalergi..Ya no está oculto..De las políticas familiares nada..De importar ilegales sin preparación y con otra cultura/religión todo.
stereohoax,s_3500,s_3500,Una concesión más a la progresia.,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Una concesión más para el progreso.
stereohoax,s_3501,s_3501,"Seguro que cada día le preguntas a tu espejo mágico:
Espejo, espejito ¿quién es en este reino el más hermoso?
Y siempre te contesta: no estás mal, pero cualquier inmigrante es más bello que tu. Por eso quieres sus corazones, pedazo de alcornoque. ¿Que no lo ves?",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Estoy seguro de que todos los días le preguntas a tu espejo mágico: Espejo, espejo, ¿quién en este reino es el más hermoso? Y siempre responde: no eres malo, pero cualquier inmigrante es más hermoso que tú. Es por eso que quieres sus corazones, pedazo de corcho. ¿No lo ves?"
stereohoax,s_3502,s_3502,Se están cargando nuestras jubilaciones y todo lo que nuestros  mayores habían  conseguido... Trabajar para que los emigrantes viva y nosotros  a malvivir por todos los gobiernos que tenemos,0,s_3291,s_3291,SP036,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,Están tomando nuestras jubilaciones y todo lo que nuestros mayores habían conseguido... trabajando para hacer vivir a los migrantes y estamos mutilando por todos los gobiernos que tenemos.
stereohoax,s_3503,s_3503,"El anormal que nos gobierna quiere lo peor para España y los españoles. Lamentable.

URL",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,El anormal que nos gobierna quiere lo peor para España y los españoles. Lamentable. URL.
stereohoax,s_3504,s_3504,"1) El pacto HABLA sobre detener la inmigración ilegal y cómo.
2) Si al obrero le bajan las condiciones laborales no es culpa del inmigrante, es culpa de su jefe.",0,0,s_3504,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"1) El pacto habla de detener la inmigración ilegal y cómo. 2) Si las condiciones de trabajo del trabajador se reducen no es culpa del inmigrante, es culpa del empleador."
stereohoax,s_3505,s_3505,"Vuestra prosperidad.
Que una mamandurria de 83.000€ no la tenemos todos...",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Su prosperidad. No todos tenemos una maternidad de 83.000 €...
stereohoax,s_3506,s_3506,Pero vamos a ver que el pacto habla de reducir la inmigración ilegal que no puedes debatirme eso que es que es literalmente lo que pone y además explica cómo se va a hacer que no hay debate posible,0,0,s_3506,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Pero veamos que el pacto habla de reducir la inmigración ilegal que no se puede discutir conmigo eso es literalmente lo que dice y también explica cómo va a hacer que no haya debate posible.
stereohoax,s_3507,s_3507,"Como ya he dicho anteriormente, lo que han firmado es la pena de muerte para la cultura occidental, nuestra forma de vida y nuestra forma de sentir y pensar.",0,s_3291,s_3291,SP036,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Como dije antes, lo que usted ha firmado es la pena de muerte para la cultura occidental, nuestra forma de vida y nuestra forma de sentir y pensar."
stereohoax,s_3508,s_3508,"Europeos, Yankees, etc, se han dedicado a expoliar África y dejar al pueblo en la miseria, guerras, etc, ahora se quejan de los inmigrantes africanos, pues a joderse toca chato, q tu también saldrías con el rabo entre las patas si hubiera una guerra en el país",0,s_3291,s_3291,SP036,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Los europeos, los yanquis, etc., se han dedicado a saquear África y dejar a la gente en la miseria, las guerras, etc., ahora se quejan de los inmigrantes africanos, porque para joderse juega chato, que también saldrías con la cola entre las piernas si hubiera una guerra en el país"
stereohoax,s_3509,s_3509,"No @user, mira, te ayudo porque veo que tienes un poco de lío con el tema. La migración es un derecho humano (art.13 DUDH) con lo que no puede ser ilegal. El derecho sí es nuestro (tuyo, suyo y mío), el odio es solo tuyo, que te aproveche pero no vomites sobre el resto.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"No @user, mira, te ayudo porque veo que tienes un poco de lío con el tema. La migración es un derecho humano (art.13 DUDH) con lo que no puede ser ilegal. El derecho es nuestro (el tuyo, el tuyo y el mío), el odio es sólo tuyo, que te aprovechas pero no vomitas en el resto."
stereohoax,s_3510,s_3510,"Demasiados frentes abiertos en este país, a ver si vamos cerrando alguno, empezamos por Cataluña y el okupa para ir avanzando antes que llegue otra crisis.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Demasiados frentes abiertos en este país, para ver si estamos cerrando alguno, empezamos en Cataluña y la okupa para avanzar antes de que llegue otra crisis."
stereohoax,s_3511,s_3511,"¿Estamos en el siglo pasado? Qué asco y vergüenza de mensajes xenófobos. De verdad, puro asco.
Este tío me provoca tanta ira oírle y verlo que buajjj ¡asco infinito!",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"¿Estamos en el siglo pasado? Qué asco y vergüenza de los mensajes xenófobos. Realmente, asco puro. Este tipo me provoca tanta ira para escucharlo y verlo que buajjj infinito asco!"
stereohoax,s_3512,s_3512,"Como Sanchez siga asi, fomentando o apoyando la inmigracion ilegal, desde luego que a VOX lo hará mucho mas grande de lo que es.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Como Sanchez continúa así, animando o apoyando la inmigración ilegal, por supuesto VOX la hará mucho más grande de lo que es."
stereohoax,s_3513,s_3513,Cállate racista de mierda vividor de lo público! No vales para más que para chupar de donde te enchufan,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"¡Cállate, maldito racista, vive en el público, no vales más que chuparte desde donde te enchufan!"
stereohoax,s_3514,s_3514,Indudable usted ha venido diciendo la inmigración debe ser legal y ordenada sin olvidar la deuda q los paises tienen con África q ha sido expoliada incluida china que está siendo la gran expoliadora actual.Un plan marshal para África mejor q regalar dinero para parar inmigración,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Incuestionable ha estado diciendo que la inmigración debe ser legal y ordenada sin olvidar la deuda que los países tienen con África q ha sido saqueada incluyendo a los chinos que están siendo el gran saqueador actual.Un Plan Marshal para África mejor que dar dinero para detener la inmigración
stereohoax,s_3515,s_3515,"Ya pueden venir muchos y con ganas de trabajar, que sino a ver quién paga la siguiente crisis, que no habéis dicho nada de esto!
URL",0,s_3291,s_3291,SP036,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Ya muchos pueden venir y quieren trabajar, pero para ver quién paga la próxima crisis, que usted no ha dicho nada de esto! URL"
stereohoax,s_3516,s_3516,"Ha sido tu discurso xenofobo el que te ha librado de ser un ""don nadie"" montado a caballo. No seas desagradecido.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Fue tu discurso xenófobo lo que te liberó de ser un ""regalo de nadie"" a caballo."
stereohoax,s_3517,s_3517,Grave esto q está pasando.,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Grave esto está pasando.
stereohoax,s_3518,s_3518,"Vox abolira el pacto si votamos todos a santiago abascal, como tambien erradicara todo mal q nos estan perjudicando como españoles.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Vox abolirá el pacto si todos votamos por Santiago abascal, ya que también erradicará todos los males que nos están haciendo daño como españoles."
stereohoax,s_3519,s_3519,Necesitamos elecciones ya para echar al traidor ese,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Necesitamos elecciones ahora para echar al traidor.
stereohoax,s_3520,s_3520,"Y pagar la universidad, sanidad, pisos,pensiones,.........a todos estos..... URL",0,s_3291,s_3291,SP036,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Y pagar por la universidad, saneamiento, pisos, pensiones, todas estas... URLs."
stereohoax,s_3521,s_3521,"Señor Santiago, Esto aún puede tener solución? Es muy grave todo esto",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Sr. Santiago, ¿esto todavía puede tener una solución?"
stereohoax,s_3522,s_3522,"¿Todo eso a cambio de nada?
No me lo creo",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,No puedo creerlo.
stereohoax,s_3523,s_3523,"Espero que si algún estáis en el poder o podéis formar gobierno con otra fuerza política, digamos a la NU que España se lo pensó mejor y nos eliminamos como firmantes de ese diabólico pacto.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Espero que si alguno de ustedes está en el poder o puede formar un gobierno con otra fuerza política, le digamos a la ONU que España lo pensó mejor y nos eliminó como signatarios de ese pacto diabólico."
stereohoax,s_3524,s_3524,"A ver cuando estalla la guerra en esta
 💩💩💩💩💩💩💩💩💩💩💩💩
d democracia d la tiranía borbonica
Y la falsa democracia monárquica del 79",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Veamos cuando estalla la guerra en esta democracia de la tiranía borbónica y la falsa democracia monárquica de 79
stereohoax,s_3525,s_3525,Que pena que un presidente que no fue elegido democraticamente firme algo que los afectará para siempre,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Qué pena que un presidente que no fue elegido democráticamente firme algo que les afectará para siempre.
stereohoax,s_3526,s_3526,...lo dice un despojo humano.,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,...dice un despojo humano.
stereohoax,s_3527,s_3527,Santiago. En Chile se presionó hasta que el gobierno que ha dado muestras de prudencia se abstuvo de firmar.,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Santiago. En Chile se ejerció presión hasta que el gobierno que ha mostrado prudencia se abstuvo de firmar.
stereohoax,s_3528,s_3528,"Esperemos que no dure mucho más en el cargo, porque todo lo que toca se lo ""carga"".",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Esperemos que no dure mucho más tiempo en el cargo, porque todo lo que toca está ""cargado""."
stereohoax,s_3529,s_3529,Pues ya estamos tardando en poner otro punto en nuestro programa,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Bueno, ya nos estamos tomando un tiempo para poner otro punto en nuestro programa."
stereohoax,s_3530,s_3530,Igual que se entra se sale,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Justo cuando entras, sales."
stereohoax,s_3531,s_3531,"El tío este es un tonto malo, malo, desde q se impuso por sus santos g... asaltar la Moncloa ha ido haciendo dos a los españoles una tras otra pero todo malo",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Este tipo es un mal, mal tonto, desde que se golpeó a sí mismo por su santo g ... asalto a la Moncloa ha estado haciendo dos españoles uno tras otro, pero todo malo"
stereohoax,s_3532,s_3532,Entrará en vigor? Lo dudo.,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Lo dudo.
stereohoax,s_3533,s_3533,"En qué os basáis para decir que solo ha firmado España?, han firmado un montón de países para tratar el problema de forma conjunta",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"¿Sobre qué base dice que sólo España ha firmado, muchos países han firmado para tratar el problema juntos?"
stereohoax,s_3534,s_3534,Ese energúmeno debería estar en la cárcel por conspirar contra los intereses de la nación.,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Esa energía debería estar en la cárcel por conspirar contra los intereses de la nación.
stereohoax,s_3535,s_3535,"Qué vas a decir los ultras nazis siempre hacéis lo mismo mentir a la gente manipulando con mentiras,pero de verdad me das pena Abascal porque no tienes que estar bien de la chota",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"¿Qué vas a decir, los ultranazis siempre hacen lo mismo para mentir a la gente manipulando con mentiras, pero realmente siento pena por Abascal porque no tienes que tener razón sobre el coño."
stereohoax,s_3536,s_3536,"Tranquilo @user  De la misma forma que este psicópata hace, de la misma forma se deshace. Espero nos de tiempo.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Cálmate @user De la misma manera que lo hace este psicópata, de la misma manera que se deshaga de él. Espero que tengamos algo de tiempo."
stereohoax,s_3537,s_3537,"Por favor Santiago, cuando estéis en el Congreso promoved la denuncia de este acuerdo y desligad a España de este desatino.

Gracias....",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Por favor Santiago, cuando estés en el Congreso, promueve la denuncia de este acuerdo y desaloja a España de esta tontería."
stereohoax,s_3538,s_3538,Tú de humano sólo tienes que comes y cagas.,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Tú, como humano, tienes que comer y cagar."
stereohoax,s_3539,s_3539,Como un impostor como @user puede empeñar a toda españa con una una representación mínima y sin ni siquiera consultarlo en el congreso?,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,¿Como impostor como @user puede empeñarse en toda España con una representación mínima y sin siquiera consultarla en el congreso?
stereohoax,s_3540,s_3540,"Sí, ya! 🤔🤥🤥🤥 Aquí en Ceuta, hay gente que te roba mucho, y no son ilegales. Cosas de fundaciones y puestos a dedos. Os suena!",0,s_3291,s_3291,SP036,1.0,1.0,0.0,1,0.7311,0.0,0.0,0.0,0.0,0.0474,"Sí, sí! Aquí en Ceuta, hay personas que te roban mucho, y no son ilegales. Fundamentos y cosas de digitación. ¡Te suena!"
stereohoax,s_3541,s_3541,"""Otro montón de progres"" 🤣Ánimo @user , que si se hacen elecciones generales (que lo dudo, pero esa es otra historia), os vais a 60 escaños mínimo.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"""Otro montón de progreso"" Animo @user , que si se hacen elecciones generales (lo cual dudo, pero esa es otra historia), se llega a 60 escaños mínimos."
stereohoax,s_3542,s_3542,"Para Sánchez,  eso que dice un libro que llamamos constitución: todos los ciudadanos tenemos los mismos derechos, tendrá que modificar y poner. Los ciudadanos Españoles tendrán los mismos derechos, después de los extranjeros. TRAIDOR MAYÚSCULO ANTICONSTITUCIONAL.",0,s_3291,s_3291,SP036,0.0,1.0,0.0,0,0.2689,0.0,0.0,0.0,0.0,0.0474,"Para Sánchez, lo que dice un libro que llamamos Constitución: todos los ciudadanos tienen los mismos derechos, tendrán que modificar y poner. Los ciudadanos españoles tendrán los mismos derechos, después de los extranjeros."
stereohoax,s_3543,s_3543,"Que aprovechen que las urnas se les echan encima y la gente está harta de vagos invasores. Deberían trabajar estos para nostros y resulta que es al revés, nosotros en nuestra casa exclavizados por los políticuchos estos, para mantenerlos a ellos y a los otros.",0,s_3291,s_3291,SP036,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Que se aprovechen de las urnas que se les lanzan y la gente está harta de invasores perezosos. Deben trabajar estos para nosotros y resulta que es al revés, nosotros en nuestra casa esclavizados por los políticos éstos, para mantenerlos a ellos y a los demás."
stereohoax,s_3544,s_3544,"Los derechos humanos los firmaron en 1948..
No hay más que decir .
El acuerdo de Marrakech no es vinculante y deja margen para que cada país haga y deshaga sus propias políticas.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Los derechos humanos fueron firmados en 1948.. No hay nada más que decir. El acuerdo de Marrakech no es vinculante y deja espacio para que cada país haga y deshaga sus propias políticas.
stereohoax,s_3545,s_3545,"De momento 165 países, que no se te olvide. Mucho progre en el mundo hay entonces.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Por el momento 165 países, no se olviden. Mucho progreso en el mundo hay entonces."
stereohoax,s_3546,s_3546,"¿Has probado a tomar fibra, Santi?",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"¿Has probado la fibra, Santi?"
stereohoax,s_3547,s_3547,"Pues si, @user va a pasar a la Historia de España, vendrá incluso en los libros de texto, pero como el traidor más grande que ha conocido nuestro País, ese que dejará hecho unos zorros",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Bueno, sí, @user va a pasar a la historia de España, vendrá incluso en libros de texto, pero como el mayor traidor que ha conocido a nuestro país, que va a dejar zorros hechos"
stereohoax,s_3548,s_3548,"Ahora son ""migrantes irregulares"" lo de inmigrantes por lo visto es de fascistas 🤦🏻‍♂️",0,s_3438,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Ahora son ""migrantes irregulares"" lo que aparentemente son los inmigrantes de los fascistas"
stereohoax,s_3549,s_3549,"En un video viral del viaje de una primera dama a Kenya , una multitud de niños negros la despiden amorosamente. Ojalá ella y Mrs. Gómez nunca los traicionen. Parece que quieren repoblar el ""black belt "" . Nosotros los latinos debiéramos mirar hacia nuestras ciudades latinas.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"En un video viral del viaje de una primera dama a Kenia, una multitud de niños negros la despiden amorosamente. Espero que ella y la señora Gómez nunca los traicionen. Parecen querer repoblar el “cinturón negro”. Nosotros los latinos deberíamos mirar a nuestras ciudades latinas."
stereohoax,s_3550,s_3550,Dime el programa que tiene Vox.Aparte de ir contra los inmigrantes y las autonomías. Sube el salario mínimo?? Hace políticas para que los jóvenes se formen? Medidas para la disminución del paro??Subida de pensiones?? Eso es lo que nos interesa a los españoles.,0,0,s_3550,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Dime el programa que tiene Vox.Aparte de ir en contra de los inmigrantes y las autonomías. ¿Aumenta el salario mínimo? ¿Hace políticas para que los jóvenes se formen? ¿Medidas para la reducción del desempleo? ¿Cuantía de pensiones?? ¿Eso es lo que nos interesa a los españoles.
stereohoax,s_3551,s_3551,"Web de la ONU.
""El acuerdo no es vinculante y deja claro que cada Estado es soberano para determinar sus propias políticas en este ámbito. Es un marco para cooperar y lograr los objetivos que los propios países acordaron dos años antes en la Declaración de Nueva York """,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"El sitio web de las Naciones Unidas. ""El acuerdo no es vinculante y deja claro que cada Estado es soberano en la determinación de sus propias políticas en esta área. Es un marco para cooperar y lograr los objetivos que los propios países acordaron dos años antes en la Declaración de Nueva York"""
stereohoax,s_3552,s_3552,"Disculpa no está contra los inmigrantes legales,la inmigración ilegal en algún momento habrá que pararlo,aquí ni cabemos todos,ni hay trabajo para todos,ni el estado puede mantener sanidad para todos, por otro lado si quitasen las autonomias,se emplearía mejor el dinero.",0,s_3550,s_3550,SP036,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Lamento que no sea contra los inmigrantes legales, la inmigración ilegal en algún momento tendrá que detenerlo, aquí no encajamos, no hay trabajo para todos, ni puede el estado mantener la salud para todos, por otro lado si quitan las autonomías, el dinero se gastaría mejor."
stereohoax,s_3553,s_3553,Los inmigrantes utilizan España de paso.Una mínima parte de queda aquí.Van hacia Europa.Pero Vox utiliza eso para enfrentar a la gente.,0,s_3552,s_3550,SP036,1.0,0.0,0.0,0,0.2689,0.0,0.0,0.0,0.0,0.0474,"Por cierto, los inmigrantes usan España.Una pequeña parte de ella se queda aquí.Se van a Europa.Pero Vox usa eso para confrontar a la gente."
stereohoax,s_3554,s_3554,Y las autonomías son necesarias.Quien va a saber mejor lo que  se necesita dónde vives? Alguien cercano como la autonomía?? O la centralización que no sabe tus necesidades reales?? No le compréis el discurSo a Vox.Solo quieren vivir ellos del dinero público.,0,s_3552,s_3550,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Y la autonomía es necesaria.¿Quién sabrá mejor lo que necesitas donde vives?¿Alguien cercano a ti le gusta la autonomía?¿O la centralización que no conoce tus necesidades reales??No compres el discursoAsí que a Vox, solo quieren vivir con dinero público."
stereohoax,s_3555,s_3555,"Tenemos que salir a la calle a manifestarnos para que el doctor plagio convoque elecciones ya, de lo contrario se irá España a tomar por saco.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Tenemos que salir a la calle para demostrar que el plagio médico va a convocar elecciones ahora, de lo contrario España va a dar por sentado."
stereohoax,s_3556,s_3556,Atentando en Francia otro 'Caso aislado' #NoBienvenidos #DefendEuropa #StopIslam #islamistasFueraDeEuropa,0,s_3291,s_3291,SP036,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Atacando otro ""caso aislado"" en Francia #No Bienvenido #DefendEurope #StopIslam #IslamistsFuera de Europa"
stereohoax,s_3557,s_3557,"Son entregadores de la soberanía,son TRAIDORES A LA PATRIA como el presidente Macri!!",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Ellos son los libertadores de la soberanía, son TRAIDORES A LA PATRIA como Presidente Macri!!"
stereohoax,s_3558,s_3558,"No señor. Es la inmigración lo que se regula, y no la inmigración ilegal.

Qué asco da sembrar odio gratuitamente.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"No, señor, es la inmigración la que está regulada, no la inmigración ilegal."
stereohoax,s_3559,s_3559,En mi casa entra quien yo quiera. No quienes ellos me digan.,0,s_3291,s_3291,SP036,0.0,1.0,0.0,0,0.2689,0.0,0.0,0.0,0.0,0.0474,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,"
stereohoax,s_3560,s_3560,Vamos Abascal...medalla olímpica ya!!!...,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Vamos Abascal... medalla olímpica ahora!!!...
stereohoax,s_3561,s_3561,Elecciones ya !!! VOX VOX,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Elecciones ahora !!! VOX VOX
stereohoax,s_3562,s_3562,"Buenas, estoy haciendo un formulario sobre la inmigración. Es anónimo y muy breve. Muchas gracias :))
URL",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Bien, estoy haciendo un formulario sobre inmigración. Es anónimo y muy breve. Muchas gracias :)) URL"
stereohoax,s_3563,s_3563,"Una pregunta¿En qué número se sitúa el límite d inmigrantes q puede entrar en un país como, por ejemplo, España q es puerta de entrada a Europa de decenas d inmigrantes ilegales (casi a diario) provenientes de África?¿1 millón, 2, 3...los q quieran venir y les dé la gana? Gracias",0,0,s_3563,SP036,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Una pregunta: ¿Cuál es el número de inmigrantes que pueden entrar en un país como, por ejemplo, España que es la puerta de entrada a Europa de decenas de inmigrantes ilegales (casi todos los días) procedentes de África? 1 millón, 2, 3... ¿los que quieren venir y quieren venir? Gracias."
stereohoax,s_3564,s_3564,"Vengan cortinas de humo, mientras España se desangra y los separatistas más crecidos.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Vienen las pantallas de humo, mientras España se desangra y los separatistas más crecidos."
stereohoax,s_3565,s_3565,"Pedrito Sanchez @user existen personas que como más rinden es sin hacer nada, tú eres vivo ejemplo de ello.",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Pedrito Sanchez @user hay gente que como ellos más rinden no está haciendo nada, usted es un ejemplo vivo de ello."
stereohoax,s_3566,s_3566,"Tiene que haber una medida legal para derogar esto. Una cosa de esa magnitud debería decidirlo el pueblo, al fin y al cabo somos los que sufrimos estos rastrerismos políticos",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Es necesario que haya una medida jurídica para derogar esto, una cosa de esa magnitud debe ser decidida por el pueblo, después de todo somos nosotros los que sufrimos de estos escalofríos políticos."
stereohoax,s_3567,s_3567,Natalidad 2018 a nivel de 1941. Se ve que usted no cuenta llegar a viejo.,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Natalidad 2018 a nivel de 1941. Se puede ver que no cuenta con envejecer.
stereohoax,s_3568,s_3568,"Un mensaje digno del Múnich de los años 30: se menosprecia al representante legítimo, se monopoliza la virtud, se estigmatiza al disidente y se criminaliza al inmigrante; todo en términos agresivos:amordazar, cargarse nuestra soberanía, fronteras y prosperidad, inmigración ilegal",0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Un mensaje digno de la Munich de la década de 1930: el representante legítimo es despreciado, la virtud es monopolizada, el disidente es estigmatizado y el inmigrante es criminalizado; todo en términos agresivos: amarramiento, carga de nuestra soberanía, fronteras y prosperidad, inmigración ilegal"
stereohoax,s_3569,s_3569,Me cojo la pasta y me piro a Alaska,0,s_3291,s_3291,SP036,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Tomo la pasta y me voy a Alaska.
